taxonomy,id,link,text
Cultural Studies///Listservs & Newsgroups (Cultural Studies),info3660,http://www.popcultures.com/lists.htm,Cultural Studies Listservs / Discussion Groups (Sarah Zupko)
Cultural Studies///Listservs & Newsgroups (Cultural Studies),info3674,http://lists.village.virginia.edu/cgi-bin/spoons/archive1.pl?list=foucault.archive,Foucault List: Archives (Spoon Collective)
Cultural Studies///Listservs & Newsgroups (Cultural Studies),info3675,gopher://lists.village.Virginia.EDU:70/11/pubs/listservs/spoons/habermas.archive,Habermas List Archive (Spoon Collective)
Cultural Studies///Listservs & Newsgroups (Cultural Studies),info3665,http://hsozkult.geschichte.hu-berlin.de/,"H-SOZ-U-KULT (Web site and archives of the discussion list for German humanities, social history, and cultural history; in German)"
Cultural Studies///Listservs & Newsgroups (Cultural Studies),info3661,http://www4.prossiga.br/pacc/estudosculturais/asp/SaidaCat.asp?cod=16&id=port,Lists and Newsgroups (in Portugese) (
Cultural Studies///Listservs & Newsgroups (Cultural Studies),info3676,gopher://jefferson.village.Virginia.EDU:70/11/pubs/listservs/spoons/marxism.archive,Marxism List: Archives (U. Virginia)
Cultural Studies///Listservs & Newsgroups (Cultural Studies),info3666,http://www.sociosite.net/mailinglists.php,Sociology Mailing Lists (SocioSite / Albert Benschop)
Cultural Studies///Listservs & Newsgroups (Cultural Studies),info3667,http://www.sociosite.net/newsgroups.php,Sociology NewsGroups (SocioSite / Albert Benschop)
Cultural Studies///Listservs & Newsgroups (Cultural Studies),info3663,http://lists.village.Virginia.EDU:80/%7Espoons/,Spoon Collective Majordomo Archives by FTP (archives of major philosophy and theory listservs)
Cultural Studies///Listservs & Newsgroups (Cultural Studies),info3668,http://jefferson.village.Virginia.EDU/~spoons/,"Spoon Collective Theory Majordomo Guide (subscription info and archives for theory/philosophy listservs and majordomos, including the Lyotard, Deleuze-Guattari, Baudrillard, Feyerabend, and other famous majordomo theory groups)"
Cultural Studies///Listservs & Newsgroups (Cultural Studies)///TILE.NET,info3669,http://tile.net/,"Homepage of Tile.Net (database of listservs, Usenet newsgroups, FTP servers)"
Cultural Studies///Listservs & Newsgroups (Cultural Studies)///TILE.NET,info3670,http://tile.net/ftp/,FTP Lists (generates broadly- or narrowly-defined hyperlinked lists of FTP servers)
Cultural Studies///Listservs & Newsgroups (Cultural Studies)///TILE.NET,info3672,http://tile.net/lists/,Listserv List (generates broadly- or narrowly-defined hyperlinked lists of Listserv groups)
Cultural Studies///Listservs & Newsgroups (Cultural Studies)///TILE.NET,info3671,http://tile.net/tile/news/,Newsgroup Lists (generates broadly- or narrowly-defined hyperlinked lists of Usenet newsgroups)
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info16593,http://www.ccs.mq.edu.au/bodmod/,"Body Modification Conference (April 24-26, 2003, Macquarie U., Sydney, Australia; ""The aim of this conference is explore the many and varied ways in which bodies are modified, selves are formed and transformed, and culturally specific knowledges and practices are mediated and transfigured"")"
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3677,http://www.popcultures.com/calls.htm,Calls for Papers / Conferences (Sarah Zupko)
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3678,http://home.earthlink.net/~rmarkowitz/conf.html,Conferences and Upcoming Events (Robin Markowitz)
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3679,http://www.uta.fi/crossroads/,"Crossroads in Cultural Studies: Second International Conference (Tampere, Finland, June 28 - July1, 1998)"
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3680,gopher://gopher.english.upenn.edu/1m/Announce/CFP/Cultural-Historical,Cultural Studies and Historical Approaches: Calls for Papers (U. Penn English Dept.)
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3681,http://www.georgetown.edu/labyrinth/conf/cs95/,Cultural Frictions Conference: Conference Proceedings (Georgetown U.)
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3682,http://www.gwu.edu/~violence/,"Cultural Violence (George Washington U., March 7-8, 1997) (""conference will assemble members from many different academic disciplines to explore the ways in which 'culture' can act as a violent force both to construct and to marginalize difference and to constrain individual expression"")"
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3686,http://www.intersource.com/~safischb/conf/,"(Dis)placing Nationalisms (May 18, 1996, U. California, Irvine) (online papers for graduate-student conference exploring ""the way in which not only texts, but music, visual culture and film contribute to, are implicated in, and work against the formation of the concepts of nation, nationality, and national"
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3683,http://jefferson.village.virginia.edu/~spoons/global/,"Globalization From Below: Contingency and Contestation in Historical Perspective (Feb. 5-8, 1998, Duke U.)"
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3684,http://www.frontiernet.net/%7Egemcs/,"Group for Early Modern Cultural Studies (GEMCS) Conference (Oct. 7-10, Coral Gables, Florida)"
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3687,http://www.dgp.utoronto.ca/people/AnnBarbara/call.html,"Legacies Conference (Sept. 27-29, 1996, U. Toronto) (call for papers for conference on ""cultural manifestations of inheritance in the period 1780-1901"")"
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3685,http://www.fas.nus.edu.sg/staff/conf/poco/1st-conf.html,"Online Conference on Postcolonial Theory (April 14, 1997, National U. Singapore) (full-texts of papers)"
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3688,http://www.u-bourgogne.fr/ITL/postcol.htm,"Postcolonial Conferences and New Publications in Post-Colonial Studies (U. Bourgogne, France)"
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3689,http://www.yorku.ca/faculty/academic/isin/symposiu.htm,"(conference) Rights to the City: Citizenship, Democracy and Cities in a Global Age -- An International Symposium (June 26-28, 1998, York U., Canada)"
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3690,http://www.arts.ucsb.edu/terminals/t1/index.html,"Terminals: The Cultural Production of Death (U. California, Santa Barbara, Nov. 12-13, 1996) (conference on the interface between the cultural and technological construction of death)"
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3691,http://www.anu.edu.au/womens_studies/confs/t+m.html,"Trauma and Memory: Cross-Cultural Perspectives (May 22-24, 1998, U. New South Wales, Australia) (includes abstracts of papers)"
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3692,http://www.ksu.edu/english/violence,"Violence, Incorporated: 7th Annual Cultural Studies Symposium (March 12-14, 1998, Kansas State U.)"
Cultural Studies///Conferences & Calls for Papers (Cultural Studies),info3693,http://ucaswww.mcm.uc.edu/english/ego/gradconf.htm,"Why the Big Suit? The Fabric(ation) of History: Cincinnati Graduate Conference on Literature and Culture (U. Cincinnati, April 19, 1997) (""the reality, myth and construction of history in literature, the visual arts, and popular culture"")"
Cyberculture///General Resources,info8641,http://www.mills.edu/ACAD_INFO/MCS/TAP/,"TAP: The Ada Project (""tapping internet resources for women in computer science"")"
Cyberculture///General Resources,info3695,http://www.artcom.de/index.php?lang=en&option=com_acstartseite&Itemid=110,"ART+COM (""an interdisciplinary group concerned with the integration of computer technology, communication and design"")"
Cyberculture///General Resources,info20282,http://www.ach.org/,Association for Computers and the Humanities
Cyberculture///General Resources,info20956,http://www.chat-bibliography.de/,"Bibliography on Chat Communication (""the subject of this bibliography are contributions on Computer-Mediated Communication, that deal with communication in webchats and IRC (partially also MUDs and MOOs) under the perspective of linguistics, communication research and/or social sciences"") (in English and German) (Michael Beisswenger)"
"Cyberculture///General Resources///Centre for Social Theory   and Technology, Keele U.",info2449,http://www.keele.ac.uk/depts/stt/home.htm,"CSTT Homepage (""especially concerned with themes that foreground the special nature of contemporary technology-organisation systems"")"
"Cyberculture///General Resources///Centre for Social Theory   and Technology, Keele U.",info2450,http://www.keele.ac.uk/depts/stt/cstt2/pubs.htm,CSTT Publications
Cyberculture///General Resources,info21284,http://citasa.org/,"CITASA- Communication and Informations Technologies Section, American Sociological Association"
Cyberculture///General Resources,info3696,http://www.december.com/cmc/info/index.html,"CMC (Computer-Mediated Communication) Information Sources (extensive, well-organized site covering the Internet, cyberculture, technology, etc.) (John December, Rensselaer Polytechnic Institute, NY / December Communications, Inc.)"
Cyberculture///General Resources,info3697,http://www.cnet.com/,"C|Net Online: The Computer Network (features, news, and resources covering computers and cyberculture)"
Cyberculture///General Resources,info20957,http://www.december.com/cmc/info/index.html,"Computer Mediated Communication Resources (""here, you'll find organized and annotated links to Web sites about information sources related to CMC technology, use, and study, with an emphasis on Internet-based CMC"") (John December)"
Cyberculture///General Resources,info21423,http://www.corante.com/,"Corante (""Tech News Filtered Daily"") (links to numerous weblogs and columns)"
Cyberculture///General Resources,info18906,http://www.ctheory.net/,"CTHEORY (""international journal of theory, technology and culture"")"
Cyberculture///General Resources,info3698,http://trace.ntu.ac.uk/traced/theory.htm,Cyberculture and Theory (links to major sites on the topic) (trAce)
Cyberculture///General Resources,info3699,http://listserv.aol.com/archives/cybermind.html,Cybermind: Philosophy and Psychology of Cyberspace (Web page of the Cybermind list)
Cyberculture///General Resources,info3700,http://www.abacon.com/vitanza/cyber/,CyberReader Page (support page for Victor J. Vitanza's anthology of readings on cyberspace and virtual reality)
Cyberculture///General Resources,info3701,http://www.angelfire.com/ma/Socialworld/Cyberspace.html,"Cybersociology Page (Patrick Macartney, U. Leeds)"
Cyberculture///General Resources,info21046,http://g.webring.com/hub?ring=cyberstudies,Cyberstudies Webring
Cyberculture///General Resources,info3702,http://www.khm.de/%7Edigitale/digitale95/Digital_Film.html,Digitale Film Directory (This directory is divided into seven sub-directories: Studios on the Internet; Independant Film Makers; Electronic Publications; Enhanced Cinemas; Digital Cinema Experiments; Cinema History; and Other Internet Film Resources)
Cyberculture///General Resources,info3703,http://www.uiowa.edu/~commstud/resources/digitalmedia/,"Digital Media: Hypertext, Cybernetics, Cyborgs, and Virtual Realities (Communication Studies Dept., U. Iowa)"
Cyberculture///General Resources,info18930,http://www.fragment.nl/resources/index.html?../boven.html&../links_resources.html&frag_online_articles.html,"Fragment.nl: Cyberculture, Identity and Gender Resources (Frank Schaap)"
Cyberculture///General Resources,info3704,http://courses.nus.edu.sg/course/ellibst/poco/paper6.html,"Anthea Fraser Gupta (U. Leeds), ""The Internet & the English Language"" (1997)"
Cyberculture///General Resources,info18977,http://www.mhhe.com/socscience/english/holeton/,"Rich Holeton, Composing Cyberspace (McGraw Hill Higher Education)"
Cyberculture///General Resources///Information Literacy,info3707,http://www.acs.ucalgary.ca/~ahayden/literacy.html,"K. Alix Hayden (U. Calgary), ""Information Literacy"""
Cyberculture///General Resources///Information Literacy,info3708,http://www.ucalgary.ca/library/ILG/litdef.html,"Information Literacy Definitions (Information Literacy Group, U. Calgary)"
Cyberculture///General Resources///Information Literacy,info3709,http://www.ucalgary.ca/library/ILG/litbib.html,"Information Literacy Bibliography (K. Alix Hayden, U. Calgary)"
